,Category
9480,1
9481,0
9482,0
9483,1
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,0
9491,1
9492,0
9493,1
9494,1
9495,0
9496,1
9497,1
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,0
9505,0
9506,0
9507,0
9508,0
9509,1
9510,1
9511,1
9512,1
9513,1
9514,0
9515,1
9516,1
9517,1
9518,0
9519,0
9520,0
9521,1
9522,1
9523,0
9524,1
9525,1
9526,1
9527,1
9528,0
9529,0
9530,0
9531,1
9532,0
9533,1
9534,0
9535,1
9536,1
9537,1
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,1
9546,0
9547,0
9548,0
9549,1
9550,0
9551,0
9552,0
9553,1
9554,0
9555,0
9556,1
9557,0
9558,1
9559,0
9560,1
9561,0
9562,0
9563,0
9564,0
9565,1
9566,1
9567,1
9568,0
9569,1
9570,1
9571,1
9572,0
9573,0
9574,1
9575,1
9576,0
9577,0
9578,1
9579,0
9580,1
9581,1
9582,1
9583,1
9584,1
9585,1
9586,0
9587,0
9588,0
9589,1
9590,1
9591,1
9592,1
9593,0
9594,1
9595,1
9596,1
9597,1
9598,0
9599,1
9600,1
9601,0
9602,1
9603,0
9604,1
9605,0
9606,0
9607,1
9608,0
9609,1
9610,0
9611,1
9612,0
9613,0
9614,1
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,1
9624,0
9625,1
9626,0
9627,1
9628,1
9629,1
9630,0
9631,1
9632,1
9633,0
9634,1
9635,0
9636,1
9637,0
9638,1
9639,0
9640,0
9641,0
9642,1
9643,0
9644,0
9645,0
9646,1
9647,1
9648,1
9649,1
9650,0
9651,1
9652,1
9653,1
9654,1
9655,1
9656,1
9657,1
9658,1
9659,0
9660,1
9661,0
9662,0
9663,0
9664,0
9665,0
9666,0
9667,0
9668,0
9669,1
9670,0
9671,1
9672,1
9673,1
9674,0
9675,1
9676,1
9677,0
9678,0
9679,0
9680,1
9681,1
9682,0
9683,0
9684,1
9685,1
9686,1
9687,0
9688,1
9689,1
9690,1
9691,1
9692,0
9693,1
9694,1
9695,0
9696,0
9697,1
9698,0
9699,0
9700,1
9701,1
9702,0
9703,1
9704,0
9705,1
9706,1
9707,0
9708,1
9709,0
9710,1
9711,1
9712,1
9713,0
9714,1
9715,1
9716,0
9717,0
9718,1
9719,0
9720,1
9721,0
9722,1
9723,0
9724,0
9725,1
9726,0
9727,1
9728,0
9729,0
9730,0
9731,0
9732,0
9733,1
9734,1
9735,0
9736,1
9737,0
9738,1
9739,1
9740,1
9741,1
9742,0
9743,0
9744,1
9745,0
9746,1
9747,0
9748,1
9749,1
9750,0
9751,1
9752,1
9753,0
9754,1
9755,1
9756,1
9757,1
9758,0
9759,0
9760,0
9761,0
9762,0
9763,1
9764,1
9765,0
9766,0
9767,0
9768,1
9769,1
9770,1
9771,0
9772,1
9773,0
9774,0
9775,1
9776,0
9777,1
9778,1
9779,1
9780,0
9781,1
9782,0
9783,1
9784,0
9785,0
9786,0
9787,1
9788,1
9789,1
9790,1
9791,0
9792,0
9793,1
9794,0
9795,0
9796,0
9797,1
9798,1
9799,1
9800,1
9801,0
9802,1
9803,1
9804,0
9805,1
9806,1
9807,0
9808,0
9809,1
9810,1
9811,0
9812,1
9813,1
9814,1
9815,1
9816,0
9817,1
9818,0
9819,1
9820,0
9821,0
9822,0
9823,1
9824,1
9825,0
9826,1
9827,1
9828,1
9829,1
9830,0
9831,0
9832,0
9833,1
9834,1
9835,1
9836,1
9837,1
9838,1
9839,0
9840,0
9841,0
9842,1
9843,1
9844,1
9845,1
9846,0
9847,1
9848,1
9849,1
9850,0
9851,0
9852,1
9853,0
9854,1
9855,0
9856,0
9857,0
9858,1
9859,0
9860,0
9861,1
9862,0
9863,1
9864,0
9865,0
9866,1
9867,1
9868,0
9869,1
9870,1
9871,0
9872,0
9873,1
9874,0
9875,1
9876,0
9877,1
9878,0
9879,0
9880,1
9881,1
9882,1
9883,0
9884,1
9885,1
9886,1
9887,0
9888,1
9889,0
9890,1
9891,1
9892,0
9893,1
9894,0
9895,1
9896,1
9897,1
9898,1
9899,0
9900,0
9901,1
9902,0
9903,0
9904,0
9905,1
9906,1
9907,0
9908,1
9909,0
9910,0
9911,0
9912,1
9913,0
9914,0
9915,1
9916,1
9917,0
9918,1
9919,1
9920,1
9921,0
9922,1
9923,1
9924,0
9925,0
9926,1
9927,0
9928,1
9929,0
9930,1
9931,1
9932,1
9933,1
9934,1
9935,0
9936,1
9937,0
9938,0
9939,1
9940,0
9941,1
9942,1
9943,1
9944,1
9945,0
9946,1
9947,0
9948,1
9949,1
9950,0
9951,1
9952,1
9953,1
9954,1
9955,1
9956,0
9957,1
9958,1
9959,1
9960,1
9961,1
9962,1
9963,0
9964,1
9965,0
9966,1
9967,1
9968,1
9969,1
9970,0
9971,0
9972,0
9973,1
9974,1
9975,0
9976,0
9977,1
9978,1
9979,1
9980,0
9981,1
9982,1
9983,1
9984,1
9985,0
9986,1
9987,1
9988,0
9989,1
9990,0
9991,1
9992,1
9993,1
9994,1
9995,1
9996,0
9997,0
9998,1
9999,1
10000,1
10001,0
10002,1
10003,0
10004,1
10005,0
10006,0
10007,0
10008,1
10009,1
10010,0
10011,1
10012,0
10013,1
10014,0
10015,1
10016,1
10017,0
10018,1
10019,0
10020,0
10021,1
10022,0
10023,1
10024,0
10025,0
10026,0
10027,0
10028,1
10029,0
10030,1
10031,1
10032,0
10033,1
10034,1
10035,1
10036,1
10037,1
10038,0
10039,1
10040,0
10041,0
10042,1
10043,0
10044,1
10045,0
10046,0
10047,1
10048,0
10049,0
10050,0
10051,1
10052,1
10053,0
10054,1
10055,1
10056,1
10057,0
10058,1
10059,1
10060,0
10061,1
10062,1
10063,1
10064,0
10065,0
10066,1
10067,1
10068,0
10069,0
10070,0
10071,0
10072,1
10073,1
10074,0
10075,1
10076,1
10077,1
10078,1
10079,1
10080,0
10081,1
10082,1
10083,0
10084,0
10085,1
10086,0
10087,1
10088,1
10089,1
10090,0
10091,1
10092,1
10093,0
10094,0
10095,1
10096,0
10097,0
10098,0
10099,1
10100,1
10101,0
10102,0
10103,1
10104,0
10105,1
10106,1
10107,1
10108,0
10109,0
10110,1
10111,0
10112,0
10113,1
10114,1
10115,1
10116,1
10117,0
10118,1
10119,0
10120,1
10121,0
10122,0
10123,1
10124,1
10125,1
10126,1
10127,1
10128,0
10129,0
10130,1
10131,0
10132,1
10133,0
10134,0
10135,0
10136,0
10137,0
10138,1
10139,1
10140,0
10141,0
10142,0
10143,1
10144,0
10145,0
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,1
10153,1
10154,0
10155,1
10156,1
10157,1
10158,1
10159,1
10160,0
10161,0
10162,1
10163,1
10164,1
10165,1
10166,0
10167,1
10168,0
10169,0
10170,0
10171,0
10172,0
10173,1
10174,0
10175,1
10176,1
10177,0
10178,1
10179,0
10180,1
10181,0
10182,0
10183,0
10184,1
10185,0
10186,0
10187,0
10188,1
10189,0
10190,0
10191,1
10192,0
10193,0
10194,0
10195,1
10196,1
10197,0
10198,0
10199,0
10200,0
10201,0
10202,0
10203,0
10204,1
10205,0
10206,1
10207,1
10208,1
10209,0
10210,1
10211,1
10212,0
10213,0
10214,1
10215,1
10216,1
10217,1
10218,1
10219,1
10220,0
10221,0
10222,0
10223,0
10224,1
10225,0
10226,1
10227,1
10228,0
10229,0
10230,0
10231,1
10232,1
10233,1
10234,1
10235,1
10236,0
10237,1
10238,0
10239,1
10240,1
10241,0
10242,1
10243,0
10244,1
10245,0
10246,0
10247,0
10248,1
10249,0
10250,0
10251,0
10252,0
10253,0
10254,0
10255,1
10256,0
10257,1
10258,1
10259,1
10260,0
10261,0
10262,1
10263,0
10264,1
10265,1
10266,1
10267,0
10268,1
10269,0
10270,1
10271,1
10272,1
10273,1
10274,0
10275,1
10276,1
10277,0
10278,0
10279,0
10280,1
10281,1
10282,0
10283,0
10284,0
10285,1
10286,1
10287,1
10288,1
10289,0
10290,1
10291,1
10292,0
10293,1
10294,0
10295,1
10296,1
10297,1
10298,0
10299,1
10300,1
10301,0
10302,0
10303,0
10304,0
10305,0
10306,1
10307,0
10308,0
10309,1
10310,0
10311,1
10312,0
10313,1
10314,0
10315,1
10316,0
10317,0
10318,1
10319,0
10320,0
10321,1
10322,1
10323,0
10324,0
10325,0
10326,1
10327,1
10328,1
10329,1
10330,1
10331,1
10332,1
10333,0
10334,1
10335,0
10336,0
10337,0
10338,1
10339,0
10340,0
10341,1
10342,0
10343,1
10344,0
10345,1
10346,0
10347,0
10348,1
10349,1
10350,0
10351,0
10352,0
10353,0
10354,1
10355,1
10356,1
10357,1
10358,0
10359,0
10360,0
10361,1
10362,0
10363,1
10364,1
10365,1
10366,0
10367,0
10368,1
10369,1
10370,0
10371,0
10372,0
10373,1
10374,1
10375,1
10376,0
10377,0
10378,1
10379,0
10380,0
10381,0
10382,0
10383,0
10384,1
10385,0
10386,0
10387,0
10388,1
10389,1
10390,0
10391,1
10392,1
10393,0
10394,0
10395,0
10396,0
10397,0
10398,1
10399,0
10400,1
10401,0
10402,0
10403,0
10404,0
10405,0
10406,0
10407,1
10408,0
10409,0
10410,0
10411,1
10412,0
10413,1
10414,0
10415,0
10416,0
10417,0
10418,1
10419,1
10420,1
10421,1
10422,0
10423,1
10424,1
10425,1
10426,1
10427,1
10428,0
10429,0
10430,1
10431,1
10432,1
10433,0
10434,1
10435,1
10436,0
10437,1
10438,0
10439,0
10440,1
10441,1
10442,0
10443,0
10444,0
10445,1
10446,0
10447,1
10448,1
10449,0
10450,1
10451,0
10452,0
10453,1
10454,1
10455,0
10456,0
10457,1
10458,0
10459,0
10460,0
10461,1
10462,0
10463,0
10464,0
10465,1
10466,0
10467,0
10468,1
10469,1
10470,0
10471,0
10472,0
10473,1
10474,1
10475,0
10476,1
10477,1
10478,1
10479,0
10480,0
10481,0
10482,1
10483,0
10484,1
10485,1
10486,1
10487,0
10488,0
10489,0
10490,0
10491,1
10492,1
10493,0
10494,1
10495,0
10496,0
10497,0
10498,1
10499,1
10500,1
10501,0
10502,1
10503,0
10504,1
10505,0
10506,1
10507,1
10508,1
10509,0
10510,0
10511,0
10512,1
10513,1
10514,1
10515,0
10516,1
10517,1
10518,0
10519,1
10520,1
10521,1
10522,1
10523,0
10524,0
10525,1
10526,1
10527,1
10528,0
10529,0
10530,0
10531,1
10532,1
10533,0
10534,0
10535,0
10536,1
10537,0
10538,1
10539,0
10540,0
10541,0
10542,1
10543,1
10544,1
10545,1
10546,0
10547,0
10548,0
10549,1
10550,1
10551,0
10552,0
10553,1
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,0
10561,0
10562,1
10563,1
10564,0
10565,1
10566,0
10567,0
10568,1
10569,1
10570,1
10571,0
10572,0
10573,1
10574,1
10575,1
10576,1
10577,0
10578,1
10579,1
10580,0
10581,0
10582,0
10583,0
10584,0
10585,1
10586,1
10587,1
10588,0
10589,0
10590,1
10591,1
10592,0
10593,1
10594,0
10595,0
10596,1
10597,1
10598,1
10599,0
10600,0
10601,0
10602,0
10603,0
10604,1
10605,1
10606,1
10607,0
10608,0
10609,0
10610,0
10611,0
10612,0
10613,0
10614,0
10615,1
10616,1
10617,0
10618,1
10619,1
10620,1
10621,1
10622,0
10623,1
10624,1
10625,0
10626,1
10627,1
10628,1
10629,0
10630,0
10631,1
10632,0
10633,0
10634,0
10635,0
10636,1
10637,0
10638,1
10639,1
10640,0
10641,1
10642,0
10643,1
10644,0
10645,1
10646,0
10647,0
10648,1
10649,0
10650,0
10651,0
10652,1
10653,0
10654,0
10655,1
10656,0
10657,0
10658,0
10659,0
10660,0
10661,0
10662,0
10663,1
10664,0
10665,0
10666,1
10667,0
10668,0
10669,1
10670,1
10671,1
10672,0
10673,1
10674,1
10675,0
10676,0
10677,0
10678,0
10679,0
10680,0
10681,1
10682,1
10683,0
10684,1
10685,1
10686,1
10687,0
10688,1
10689,1
10690,0
10691,0
10692,1
10693,1
10694,1
10695,0
10696,1
10697,0
10698,1
10699,0
10700,0
10701,1
10702,1
10703,1
10704,1
10705,0
10706,0
10707,0
10708,0
10709,0
10710,0
10711,0
10712,0
10713,0
10714,0
10715,0
10716,0
10717,0
10718,1
10719,1
10720,1
10721,1
10722,1
10723,1
10724,0
10725,1
10726,0
10727,0
10728,0
10729,0
10730,0
10731,1
10732,0
10733,0
10734,0
10735,0
10736,0
10737,0
10738,1
10739,1
10740,0
10741,1
10742,0
10743,1
10744,0
10745,1
10746,1
10747,1
10748,1
10749,1
10750,1
10751,1
10752,0
10753,0
10754,1
10755,1
10756,1
10757,1
10758,1
10759,0
10760,1
10761,0
10762,0
10763,0
10764,1
10765,1
10766,0
10767,1
10768,0
10769,0
10770,0
10771,0
10772,1
10773,0
10774,1
10775,0
10776,0
10777,1
10778,0
10779,1
10780,0
10781,0
10782,0
10783,1
10784,1
10785,1
10786,1
10787,1
10788,0
10789,0
10790,1
10791,1
10792,0
10793,0
10794,1
10795,0
10796,0
10797,1
10798,0
10799,1
10800,1
10801,1
10802,1
10803,0
10804,1
10805,1
10806,0
10807,1
10808,0
10809,0
10810,0
10811,1
10812,1
10813,1
10814,0
10815,1
10816,1
10817,1
10818,1
10819,1
10820,0
10821,0
10822,1
10823,1
10824,1
10825,0
10826,1
10827,1
10828,0
10829,0
10830,1
10831,1
10832,1
10833,1
10834,0
10835,0
10836,1
10837,1
10838,0
10839,0
10840,0
10841,1
10842,1
10843,0
10844,1
10845,1
10846,1
10847,0
10848,1
10849,1
10850,0
10851,0
10852,0
10853,0
10854,0
10855,1
10856,0
10857,0
10858,0
10859,0
10860,0
10861,0
10862,1
10863,1
10864,1
10865,0
10866,1
10867,0
10868,0
10869,0
10870,1
10871,1
10872,0
10873,1
10874,1
10875,1
10876,0
10877,0
10878,0
10879,0
10880,1
10881,1
10882,0
10883,0
10884,0
10885,0
10886,1
10887,0
10888,0
10889,1
10890,1
10891,1
10892,0
10893,1
10894,1
10895,1
10896,0
10897,1
10898,0
10899,1
10900,0
10901,0
10902,1
10903,1
10904,0
10905,1
10906,0
10907,0
10908,1
10909,0
10910,1
10911,0
10912,0
10913,1
10914,1
10915,1
10916,0
10917,0
10918,1
10919,1
10920,1
10921,1
10922,0
10923,0
10924,1
10925,0
10926,1
10927,0
10928,0
10929,0
10930,1
10931,0
10932,0
10933,1
10934,0
10935,1
10936,1
10937,1
10938,0
10939,0
10940,0
10941,1
10942,0
10943,1
10944,1
10945,1
10946,1
10947,1
10948,1
10949,1
10950,0
10951,0
10952,1
10953,0
10954,0
10955,1
10956,0
10957,0
10958,0
10959,1
10960,0
10961,0
10962,0
10963,0
10964,1
10965,0
10966,1
10967,1
10968,0
10969,1
10970,0
10971,0
10972,0
10973,1
10974,1
10975,0
10976,1
10977,1
10978,1
10979,1
10980,0
10981,1
10982,1
10983,0
10984,1
10985,1
10986,0
10987,1
10988,0
10989,0
10990,1
10991,1
10992,0
10993,0
10994,0
10995,1
10996,1
10997,1
10998,1
10999,1
11000,0
11001,1
11002,1
11003,1
11004,0
11005,1
11006,1
11007,0
11008,0
11009,0
11010,0
11011,1
11012,0
11013,0
11014,0
11015,0
11016,1
11017,0
11018,0
11019,1
11020,1
11021,1
11022,0
11023,0
11024,1
11025,1
11026,1
11027,1
11028,1
11029,1
11030,1
11031,1
11032,0
11033,0
11034,0
11035,0
11036,0
11037,1
11038,0
11039,1
11040,1
11041,1
11042,1
11043,1
11044,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,0
11051,1
11052,0
11053,0
11054,0
11055,1
11056,1
11057,1
11058,0
11059,0
11060,1
11061,0
11062,1
11063,1
11064,0
11065,1
11066,0
11067,0
11068,0
11069,1
11070,1
11071,0
11072,0
11073,0
11074,1
11075,0
11076,0
11077,0
11078,0
11079,0
11080,0
11081,1
11082,0
11083,1
11084,1
11085,1
11086,0
11087,0
11088,1
11089,0
11090,1
11091,0
11092,0
11093,1
11094,0
11095,0
11096,0
11097,0
11098,1
11099,1
11100,0
11101,1
11102,0
11103,0
11104,0
11105,1
11106,1
11107,0
11108,1
11109,0
11110,1
11111,0
11112,0
11113,0
11114,0
11115,0
11116,0
11117,1
11118,0
11119,0
11120,0
11121,1
11122,0
11123,0
11124,0
11125,0
11126,0
11127,0
11128,0
11129,0
11130,0
11131,0
11132,1
11133,1
11134,1
11135,1
11136,0
11137,1
11138,0
11139,1
11140,0
11141,0
11142,0
11143,1
11144,1
11145,0
11146,0
11147,0
11148,0
11149,1
11150,0
11151,1
11152,1
11153,0
11154,1
11155,1
11156,1
11157,0
11158,0
11159,0
11160,0
11161,0
11162,1
11163,1
11164,1
11165,1
11166,0
11167,0
11168,1
11169,1
11170,1
11171,1
11172,1
11173,1
11174,0
11175,0
11176,1
11177,1
11178,1
11179,1
11180,0
11181,1
11182,1
11183,1
11184,1
11185,0
11186,1
11187,1
11188,0
11189,1
11190,0
11191,0
11192,0
11193,1
11194,0
11195,0
11196,1
11197,0
11198,0
11199,1
11200,1
11201,1
11202,0
11203,1
11204,1
11205,1
11206,1
11207,1
11208,0
11209,0
11210,0
11211,0
11212,1
11213,0
11214,1
11215,1
11216,0
11217,1
11218,1
11219,0
11220,0
11221,1
11222,0
11223,0
11224,1
11225,0
11226,0
11227,1
11228,1
11229,1
11230,0
11231,1
11232,1
11233,1
11234,0
11235,0
11236,1
11237,1
11238,0
11239,1
11240,1
11241,0
11242,1
11243,1
11244,0
11245,1
11246,0
11247,0
11248,0
11249,1
11250,0
11251,1
11252,0
11253,1
11254,1
11255,0
11256,0
11257,1
11258,1
11259,1
11260,1
11261,1
11262,0
11263,0
11264,1
11265,1
11266,1
11267,1
11268,0
11269,1
11270,1
11271,1
11272,0
11273,0
11274,0
11275,0
11276,1
11277,0
11278,1
11279,0
11280,0
11281,1
11282,1
11283,1
11284,0
11285,0
11286,1
11287,0
11288,0
11289,1
11290,0
11291,0
11292,1
11293,0
11294,0
11295,0
11296,0
11297,0
11298,0
11299,0
11300,0
11301,0
11302,0
11303,1
11304,0
11305,0
11306,0
11307,1
11308,1
11309,0
11310,1
11311,1
11312,1
11313,0
11314,0
11315,0
11316,0
11317,0
11318,1
11319,1
11320,0
11321,0
11322,0
11323,1
11324,0
11325,0
11326,0
11327,0
11328,1
11329,1
11330,0
11331,1
11332,0
11333,1
11334,1
11335,1
11336,1
11337,1
11338,1
11339,0
11340,1
11341,0
11342,0
11343,1
11344,1
11345,0
11346,0
11347,1
11348,1
11349,1
11350,1
11351,0
11352,0
11353,1
11354,1
11355,0
11356,1
11357,0
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,1
11366,0
11367,1
11368,0
11369,0
11370,0
11371,1
11372,0
11373,1
11374,0
11375,1
11376,0
11377,1
11378,1
11379,1
11380,1
11381,0
11382,1
11383,1
11384,0
11385,1
11386,0
11387,0
11388,0
11389,0
11390,0
11391,1
11392,0
11393,1
11394,0
11395,1
11396,0
11397,1
11398,1
11399,1
11400,1
11401,0
11402,0
11403,1
11404,1
11405,0
11406,1
11407,1
11408,0
11409,0
11410,1
11411,0
11412,0
11413,1
11414,0
11415,0
11416,0
11417,0
11418,1
11419,1
11420,0
11421,1
11422,0
11423,1
11424,1
11425,0
11426,0
11427,0
11428,0
11429,1
11430,1
11431,0
11432,1
11433,1
11434,0
11435,1
11436,1
11437,0
11438,0
11439,0
11440,1
11441,1
11442,1
11443,1
11444,0
11445,0
11446,1
11447,0
11448,0
11449,1
11450,1
11451,1
11452,0
11453,1
11454,1
11455,1
11456,0
11457,1
11458,0
11459,1
11460,1
11461,1
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,1
11469,0
11470,1
11471,0
11472,1
11473,1
11474,0
11475,1
11476,1
11477,1
11478,0
11479,1
11480,1
11481,0
11482,1
11483,1
11484,0
11485,1
11486,0
11487,1
11488,1
11489,1
11490,1
11491,0
11492,1
11493,0
11494,0
11495,0
11496,0
11497,0
11498,1
11499,1
11500,1
11501,1
11502,0
11503,0
11504,0
11505,1
11506,0
11507,1
11508,0
11509,0
11510,0
11511,0
11512,0
11513,0
11514,1
11515,0
11516,1
11517,1
11518,1
11519,0
11520,0
11521,0
11522,1
11523,0
11524,1
11525,0
11526,1
11527,0
11528,0
11529,0
11530,0
11531,0
11532,0
11533,1
11534,0
11535,1
11536,1
11537,0
11538,1
11539,0
11540,0
11541,0
11542,0
11543,0
11544,1
11545,0
11546,1
11547,0
11548,1
11549,1
11550,0
11551,0
11552,0
11553,0
11554,0
11555,1
11556,1
11557,0
11558,0
11559,0
11560,1
11561,1
11562,0
11563,1
11564,0
11565,0
11566,1
11567,1
11568,1
11569,0
11570,1
11571,0
11572,1
11573,0
11574,1
11575,0
11576,1
11577,0
11578,1
11579,1
11580,1
11581,1
11582,0
11583,1
11584,0
11585,1
11586,1
11587,0
11588,1
11589,1
11590,1
11591,1
11592,1
11593,0
11594,1
11595,0
11596,0
11597,1
11598,0
11599,0
11600,0
11601,1
11602,1
11603,1
11604,1
11605,1
11606,0
11607,0
11608,0
11609,1
11610,1
11611,1
11612,1
11613,1
11614,0
11615,0
11616,1
11617,0
11618,1
11619,0
11620,0
11621,0
11622,1
11623,1
11624,0
11625,0
11626,1
11627,0
11628,0
11629,1
11630,0
11631,0
11632,0
11633,0
11634,0
11635,0
11636,0
11637,0
11638,1
11639,1
11640,0
11641,1
11642,1
11643,1
11644,1
11645,1
11646,1
11647,1
11648,0
11649,1
11650,0
11651,0
11652,1
11653,0
11654,0
11655,1
11656,0
11657,1
11658,0
11659,1
11660,1
11661,0
11662,0
11663,1
11664,1
11665,1
11666,1
11667,0
11668,0
11669,1
11670,1
11671,0
11672,0
11673,0
11674,1
11675,1
11676,1
11677,1
11678,1
11679,1
11680,1
11681,1
11682,0
11683,0
11684,1
11685,0
11686,0
11687,0
11688,0
11689,1
11690,0
11691,1
11692,0
11693,0
11694,0
11695,0
11696,0
11697,0
11698,1
11699,1
11700,1
11701,0
11702,0
11703,1
11704,0
11705,0
11706,0
11707,0
11708,1
11709,1
11710,1
11711,1
11712,0
11713,1
11714,0
11715,0
11716,1
11717,1
11718,0
11719,0
11720,1
11721,1
11722,0
11723,1
11724,0
11725,1
11726,1
11727,0
11728,0
11729,1
11730,0
11731,1
11732,0
11733,0
11734,0
11735,0
11736,1
11737,1
11738,1
11739,1
11740,0
11741,1
11742,0
11743,0
11744,0
11745,0
11746,0
11747,0
11748,0
11749,1
11750,1
11751,0
11752,0
11753,0
11754,0
11755,0
11756,1
11757,1
11758,1
11759,0
11760,0
11761,1
11762,1
11763,1
11764,0
11765,1
11766,1
11767,1
11768,1
11769,0
11770,1
11771,0
11772,0
11773,0
11774,0
11775,1
11776,1
11777,0
11778,1
11779,1
11780,0
11781,1
11782,0
11783,0
11784,1
11785,0
11786,0
11787,1
11788,0
11789,1
11790,1
11791,0
11792,1
11793,1
11794,0
11795,0
11796,1
11797,0
11798,0
11799,0
11800,0
11801,0
11802,1
11803,0
11804,0
11805,1
11806,0
11807,1
11808,0
11809,0
11810,0
11811,0
11812,1
11813,0
11814,0
11815,1
11816,1
11817,1
11818,1
11819,0
11820,0
11821,1
11822,0
11823,1
11824,0
11825,1
11826,1
11827,0
11828,1
11829,1
11830,0
11831,0
11832,1
11833,1
11834,1
11835,1
11836,0
11837,1
11838,0
11839,0
11840,1
11841,1
11842,1
11843,0
11844,1
11845,1
11846,0
11847,0
11848,0
11849,0
11850,1
11851,1
11852,1
11853,0
11854,0
11855,1
11856,1
11857,1
11858,1
11859,0
11860,0
11861,1
11862,0
11863,1
11864,0
11865,1
11866,0
11867,0
11868,0
11869,0
11870,0
11871,1
11872,0
11873,1
11874,0
11875,0
11876,1
11877,1
11878,0
11879,1
11880,1
11881,0
11882,0
11883,0
11884,1
11885,0
11886,0
11887,1
11888,0
11889,0
11890,0
11891,1
11892,1
11893,1
11894,1
11895,0
11896,1
11897,1
11898,0
11899,1
11900,1
11901,1
11902,1
11903,1
11904,1
11905,1
11906,1
11907,0
11908,0
11909,1
11910,1
11911,0
11912,0
11913,1
11914,0
11915,1
11916,0
11917,1
11918,1
11919,1
11920,0
11921,1
11922,0
11923,1
11924,0
11925,1
11926,1
11927,1
11928,0
11929,0
11930,0
11931,0
11932,0
11933,0
11934,1
11935,0
11936,1
11937,0
11938,1
11939,0
11940,0
11941,1
11942,0
11943,0
11944,1
11945,1
11946,1
11947,0
11948,0
11949,1
11950,1
11951,1
11952,1
11953,0
11954,1
11955,1
11956,1
11957,0
11958,1
11959,1
11960,0
11961,0
11962,1
11963,0
11964,1
11965,1
11966,0
11967,0
11968,0
11969,0
11970,0
11971,0
11972,1
11973,0
11974,0
11975,1
11976,0
11977,0
11978,0
11979,0
11980,1
11981,0
11982,0
11983,1
11984,0
11985,0
11986,0
11987,1
11988,1
11989,1
11990,1
11991,1
11992,1
11993,0
11994,1
11995,1
11996,1
11997,0
11998,1
11999,1
12000,0
12001,0
12002,0
12003,0
12004,1
12005,1
12006,0
12007,1
12008,0
12009,0
12010,1
12011,0
12012,0
12013,0
12014,1
12015,1
12016,0
12017,1
12018,1
12019,0
12020,0
12021,1
12022,1
12023,1
12024,0
12025,1
12026,1
12027,0
12028,0
12029,1
12030,0
12031,1
12032,1
12033,1
12034,1
12035,0
12036,0
12037,1
12038,0
12039,1
12040,0
12041,0
12042,0
12043,1
12044,1
12045,1
12046,1
12047,1
12048,1
12049,1
12050,0
12051,0
12052,0
12053,1
12054,1
12055,1
12056,1
12057,1
12058,1
12059,0
12060,0
12061,1
12062,0
12063,1
12064,0
12065,0
12066,1
12067,0
12068,1
12069,0
12070,1
12071,0
12072,0
12073,0
12074,0
12075,1
12076,0
12077,1
12078,0
12079,0
12080,0
12081,1
12082,1
12083,1
12084,1
12085,1
12086,0
12087,0
12088,1
12089,0
12090,0
12091,0
12092,1
12093,1
12094,1
12095,0
12096,0
12097,0
12098,0
12099,1
12100,1
12101,0
12102,1
12103,0
12104,1
12105,0
12106,0
12107,0
12108,1
12109,1
12110,1
12111,0
12112,1
12113,1
12114,0
12115,0
12116,0
12117,0
12118,0
12119,1
12120,0
12121,1
12122,1
12123,1
12124,0
12125,0
12126,1
12127,0
12128,1
12129,0
12130,1
12131,1
12132,0
12133,0
12134,0
12135,1
12136,0
12137,1
12138,0
12139,1
12140,0
12141,1
12142,0
12143,0
12144,1
12145,1
12146,1
12147,1
12148,0
12149,1
12150,1
12151,0
12152,0
12153,0
12154,1
12155,1
12156,0
12157,0
12158,0
12159,1
12160,1
12161,1
12162,0
12163,0
12164,1
12165,0
12166,1
12167,0
12168,0
12169,1
12170,0
12171,0
12172,0
12173,1
12174,1
12175,0
12176,0
12177,1
12178,0
12179,0
12180,1
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,1
12189,0
12190,0
12191,1
12192,1
12193,0
12194,0
12195,0
12196,1
12197,1
12198,1
12199,0
12200,1
12201,1
12202,0
12203,1
12204,0
12205,1
12206,0
12207,1
12208,1
12209,0
12210,0
12211,0
12212,1
12213,1
12214,0
12215,0
12216,0
12217,1
12218,0
12219,1
12220,0
12221,1
12222,1
12223,0
12224,0
12225,1
12226,1
12227,0
12228,1
12229,0
12230,0
12231,1
12232,0
12233,0
12234,0
12235,1
12236,0
12237,1
12238,1
12239,0
12240,1
12241,1
12242,0
12243,1
12244,1
12245,1
12246,0
12247,0
12248,1
12249,1
12250,0
12251,0
12252,1
12253,0
12254,1
12255,0
12256,0
12257,1
12258,0
12259,1
12260,0
12261,1
12262,0
12263,1
12264,0
12265,1
12266,1
12267,1
12268,0
12269,0
12270,1
12271,1
12272,1
12273,0
12274,0
12275,1
12276,0
12277,1
12278,1
